raw/gen/time/total_timesteps,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/critic_loss,raw/gen/train/actor_loss,raw/gen/time/time_elapsed,raw/gen/time/fps,raw/gen/train/learning_rate,raw/gen/time/episodes,raw/gen/train/n_updates
4848000,0.3181383400019365,0.0007192779846815544,-0.046922566890716555,1,763,0.001,4848,4847000
4852000,0.3120725546109951,0.0006555156719295521,-0.047610482897609475,1,756,0.001,4852,4851000
4856000,0.3438081117041279,0.0006909131473723485,-0.04638840559870005,1,759,0.001,4856,4855000
4860000,0.3433745983542721,0.000614011878677436,-0.04735900792106986,1,763,0.001,4860,4859000
4864000,0.3317341073586244,0.001481759222383311,-0.04816324896737933,1,761,0.001,4864,4863000
4868000,0.33648984209276894,0.0013342484896230467,-0.04860147160664201,1,758,0.001,4868,4867000
4872000,0.3344147078297888,0.002791021915923726,-0.04885916157439351,1,766,0.001,4872,4871000
4876000,0.2733794133436797,0.0006064653647759915,-0.049408234551548955,1,758,0.001,4876,4875000
4880000,0.2961716268907416,0.0005358049020757665,-0.04837601978331804,1,760,0.001,4880,4879000
4884000,0.29052124155395687,0.0004722792818320761,-0.0483934129178524,1,766,0.001,4884,4883000
4888000,0.27784884385284864,0.0019490744981520206,-0.04732423882931471,1,759,0.001,4888,4887000
4892000,0.32159455667585646,0.000515853826246252,-0.045921201277524235,1,754,0.001,4892,4891000
4896000,0.3161524810171312,0.0010636814185888057,-0.04735994320735335,1,765,0.001,4896,4895000
4900000,0.31455083650867904,0.0004979337187767807,-0.04754908862709999,1,760,0.001,4900,4899000
4904000,0.31584181190446825,0.0004768674179593699,-0.04648659837990999,1,756,0.001,4904,4903000
4908000,0.3033572943878298,0.0011937022551004243,-0.04580272441729903,1,758,0.001,4908,4907000
4912000,0.30167352474268194,0.0009703945697495637,-0.045609951231628656,1,755,0.001,4912,4911000
4916000,0.29683166323036714,0.0012159042354677897,-0.0456071250140667,1,758,0.001,4916,4915000
4920000,0.2878891319188094,0.001918353876919193,-0.04432238696888089,1,761,0.001,4920,4919000
4924000,0.304899733956643,0.0009375445165275283,-0.04621942798793316,1,761,0.001,4924,4923000
4928000,0.30249368353461475,0.0008399202072451973,-0.046778662696480754,1,765,0.001,4928,4927000
4932000,0.23284925626806152,0.000985573988831401,-0.04734358648955822,1,749,0.001,4932,4931000
4936000,0.2618618041189038,0.0005026557057807214,-0.04586325927451253,1,774,0.001,4936,4935000
4940000,0.27717455991584544,0.000647827777631365,-0.04614164649322629,1,765,0.001,4940,4939000
4944000,0.28948486471488544,0.0010027435982308988,-0.04490714836493134,1,759,0.001,4944,4943000
4948000,0.28418410159152624,0.0005177642460897512,-0.045254058111459015,1,753,0.001,4948,4947000
4952000,0.28777458066914174,0.0010741028496595061,-0.043883746691048144,1,762,0.001,4952,4951000
4956000,0.24854465012149407,0.0008272708016346234,-0.04382868156582117,1,773,0.001,4956,4955000
4960000,0.26639288876852113,0.0008963803499180686,-0.043566722489893434,1,763,0.001,4960,4959000
4964000,0.25592003852998,0.0006926378338901075,-0.04483596808090806,1,754,0.001,4964,4963000
4968000,0.2816402095123387,0.0014793410436670237,-0.04519201480969787,1,758,0.001,4968,4967000
4972000,0.284544624134352,0.0009545452242601145,-0.04520308338105679,1,753,0.001,4972,4971000
4976000,0.30134826863580694,0.0014547708171642254,-0.04431113922968507,1,761,0.001,4976,4975000
4980000,0.2834825626587268,0.00044009140200333577,-0.04308865334093571,1,764,0.001,4980,4979000
4984000,0.3403807229087817,0.0004148603167521574,-0.043501724909991026,1,756,0.001,4984,4983000
4988000,0.3572053905541436,0.0002101258663144671,-0.043019356042146684,1,753,0.001,4988,4987000
4992000,0.3510333476572866,0.001545032065360715,-0.04266924894228578,1,761,0.001,4992,4991000
4996000,0.3531211404158963,0.001923321612673286,-0.04463129790499806,1,753,0.001,4996,4995000
5000000,0.3891050860865951,0.0009841082348145988,-0.04413266827911139,1,761,0.001,5000,4999000
5004000,0.38347682309597336,0.0011485730906117242,-0.04448479948937893,1,756,0.001,5004,5003000
5008000,0.3849890896761305,0.0008163138906492744,-0.04395599246770143,1,758,0.001,5008,5007000
5012000,0.4122738106169932,0.0001658939204169274,-0.04384189519286156,1,763,0.001,5012,5011000
5016000,0.42487194980749693,0.0015894263602586692,-0.0433361023068428,1,763,0.001,5016,5015000
5020000,0.4261654589594259,0.0021228875735942654,-0.04438173308596015,1,759,0.001,5020,5019000
5024000,0.4117676190499456,0.001534763935000047,-0.04588711497187614,1,770,0.001,5024,5023000
5028000,0.41953135276972964,0.0004769961500900222,-0.04498924161866307,1,763,0.001,5028,5027000
5032000,0.4157697030490998,0.0019435634964509293,-0.0446555199213326,1,759,0.001,5032,5031000
5036000,0.38984110318304077,0.0015889403525176412,-0.04488322683051228,1,759,0.001,5036,5035000
5040000,0.37809046465368323,0.0007468368005634803,-0.04504764447361231,1,762,0.001,5040,5039000
5044000,0.3806128229709127,0.0007504209917993516,-0.04553174258768559,1,758,0.001,5044,5043000
5048000,0.3939254080728984,0.0009152942144580285,-0.0441123206615448,1,763,0.001,5048,5047000
5052000,0.40933792408362324,0.0004177442550232155,-0.04407550383359194,1,759,0.001,5052,5051000
5056000,0.407306905849738,0.000438356232683669,-0.044058831553906205,1,757,0.001,5056,5055000
5060000,0.3931379709001647,0.0014646165365923244,-0.04466301214694977,1,762,0.001,5060,5059000
5064000,0.39158580689698447,0.0016957464037195406,-0.04498237392306328,1,761,0.001,5064,5063000
5068000,0.36274975555497346,0.0007562049142849467,-0.04418737204372883,1,766,0.001,5068,5067000
5072000,0.3674206681399484,0.0006490765232816735,-0.044217081774026154,1,756,0.001,5072,5071000
5076000,0.35067331025406184,0.0007965500008697914,-0.04307831610366702,1,758,0.001,5076,5075000
5080000,0.3430592879300076,0.0012005639790451735,-0.0441520015001297,1,753,0.001,5080,5079000
5084000,0.304182847851475,0.0013008275154179408,-0.043282945085316896,1,757,0.001,5084,5083000
5088000,0.28633646797328294,0.0012178457104656988,-0.04267014811187982,1,755,0.001,5088,5087000
5092000,0.2514353341103781,0.0004627642126167249,-0.04297905606403947,1,761,0.001,5092,5091000
5096000,0.2532945290840179,0.000470905583522074,-0.042687719199806455,1,752,0.001,5096,5095000
5100000,0.22030172536265788,0.0008765721011050858,-0.043019662734121084,1,754,0.001,5100,5099000
5104000,0.22367858911058616,0.0006456743426313067,-0.04321536000818014,1,759,0.001,5104,5103000
5108000,0.22039222836935038,0.0009445493316807845,-0.04450683755800128,1,762,0.001,5108,5107000
5112000,0.20615668691178082,0.0014551422660588544,-0.044729758508503435,1,753,0.001,5112,5111000
5116000,0.18754671849895987,0.0010396981125569912,-0.04535464692488313,1,773,0.001,5116,5115000
5120000,0.18628832543442742,0.00042056118896505965,-0.04488283709809184,1,760,0.001,5120,5119000
5124000,0.2046453929016235,0.0005728303390587279,-0.04256125717237592,1,755,0.001,5124,5123000
5128000,0.1993148354246407,0.0010675057529253935,-0.04207653338834643,1,757,0.001,5128,5127000
5132000,0.21649201078465172,0.0035224609631235274,-0.04221127025783062,1,770,0.001,5132,5131000
5136000,0.20078859737042293,0.0007033270413585042,-0.04386172478273511,1,762,0.001,5136,5135000
5140000,0.20165152914558448,0.000517098252242037,-0.041352877769619226,1,750,0.001,5140,5139000
5144000,0.18480936223167935,0.0009308093330362903,-0.04112735106050968,1,766,0.001,5144,5143000
5148000,0.15971082177643417,0.0019663119325412084,-0.04160692739859223,1,756,0.001,5148,5147000
5152000,0.22415505999839777,0.00102919091636568,-0.04387471174448729,1,759,0.001,5152,5151000
5156000,0.23833032136686738,0.002272014731921365,-0.04453916743770242,1,756,0.001,5156,5155000
5160000,0.23592848077991999,0.0007486334974366309,-0.045731538616120816,1,767,0.001,5160,5159000
5164000,0.23713339550386517,0.0019953274828872205,-0.045572098840028046,1,753,0.001,5164,5163000
5168000,0.23634138755009693,0.0020121357842769376,-0.045213668625801805,1,763,0.001,5168,5167000
5172000,0.22803452124776943,0.0008133891362372092,-0.04335161067917943,1,750,0.001,5172,5171000
5176000,0.23266283697340506,0.0009439352131258033,-0.04426905662938953,1,760,0.001,5176,5175000
5180000,0.22968719968488538,0.0010058154575512286,-0.04545640357583761,1,757,0.001,5180,5179000
5184000,0.35574303560629583,0.00046751088122632913,-0.04526707917451858,1,753,0.001,5184,5183000
5188000,0.35497777505822925,0.0005181994964310253,-0.04355852898210287,1,758,0.001,5188,5187000
5192000,0.3560950556279846,0.001405194403983743,-0.04403805220499635,1,767,0.001,5192,5191000
5196000,0.3825519159637789,0.00039138693612478047,-0.04155619429051876,1,756,0.001,5196,5195000
5200000,0.37711439907647937,0.0004422315007144294,-0.04171180468052626,1,753,0.001,5200,5199000
5204000,1.0740728814120544,0.0010314151574364648,-0.042045370381325484,1,759,0.001,5204,5203000
5208000,1.1039730426177103,0.0013228742744991963,-0.04360582759231329,1,760,0.001,5208,5207000
5212000,1.1200069494400409,0.000991478150826599,-0.043980389457196,1,754,0.001,5212,5211000
5216000,1.1175993575406393,0.0002826845950155882,-0.042604229185730216,1,765,0.001,5216,5215000
5220000,1.141764225046355,0.0008688653728830949,-0.04175461453944445,1,757,0.001,5220,5219000
5224000,1.1184719808698644,0.001917530660238868,-0.04582305981963873,1,761,0.001,5224,5223000
5228000,1.1325188161117072,0.0007830131514859084,-0.04683303852751851,1,754,0.001,5228,5227000
5232000,1.1176849827697297,0.0011121916785744722,-0.04789089278504252,1,759,0.001,5232,5231000
5236000,1.1213791043556447,0.0008424834738683678,-0.04797049320116639,1,766,0.001,5236,5235000
5240000,1.1184485962205053,0.0018113716306976735,-0.0497072889842093,1,758,0.001,5240,5239000
5244000,1.117623719502142,0.0010365941352317401,-0.05113185226544738,1,749,0.001,5244,5243000
5248000,1.1205838023667591,0.0008159177394124596,-0.050612018790096046,1,753,0.001,5248,5247000
5252000,1.0386658211176925,0.0002670888575518167,-0.04754141800478101,1,761,0.001,5252,5251000
5256000,1.086600877023879,0.004436298040119235,-0.04934056946262717,1,757,0.001,5256,5255000
5260000,1.0853309178150432,0.0015699612957918952,-0.050741230569779874,1,765,0.001,5260,5259000
5264000,1.0880016713786864,0.0036161113647735503,-0.051575919438153504,1,762,0.001,5264,5263000
5268000,1.089429051859097,0.0007020079847350584,-0.050198467943817375,1,758,0.001,5268,5267000
5272000,1.100451166109079,0.0005284513794143921,-0.04752728223055601,1,766,0.001,5272,5271000
5276000,1.1150539450377979,0.003926735439551274,-0.046799836400896314,1,763,0.001,5276,5275000
5280000,1.1144548401664613,0.0003943325670415242,-0.045161272156983616,1,768,0.001,5280,5279000
5284000,0.9836024161243202,0.002048163850941457,-0.045302318826317786,1,766,0.001,5284,5283000
5288000,1.0337939330342658,0.002103613123551522,-0.0455388799905777,1,769,0.001,5288,5287000
5292000,1.0594263010351483,0.0007946123020191748,-0.04600030841305852,1,759,0.001,5292,5291000
5296000,1.032646150746233,0.0017212779835033582,-0.04767842711135745,1,761,0.001,5296,5295000
5300000,1.0853498171689906,0.006147111817726121,-0.04919640352204442,1,772,0.001,5300,5299000
5304000,0.39184822755927995,0.0013597233391596608,-0.04843774624541402,1,767,0.001,5304,5303000
5308000,0.3641834447019224,0.0012150479970366992,-0.04720948185399175,1,764,0.001,5308,5307000
5312000,0.48657763693764744,0.0017901451861225288,-0.04692044885084033,1,763,0.001,5312,5311000
5316000,0.496989079695287,0.0011302956747181016,-0.04530191072449088,1,759,0.001,5316,5315000
5320000,0.4845041692480296,0.0016402751407991053,-0.04523073266819119,1,769,0.001,5320,5319000
5324000,0.5056382013502998,0.0013129560052292711,-0.0466780549697578,1,755,0.001,5324,5323000
5328000,0.489805417745188,0.001213518079203166,-0.045784522861242294,1,755,0.001,5328,5327000
5332000,0.5066915320961182,0.00036354078401494875,-0.045728067833930255,1,752,0.001,5332,5331000
5336000,0.5036695749393916,0.00011361980015089122,-0.04381558931618929,1,767,0.001,5336,5335000
5340000,0.5019186876655035,0.00042959373604743354,-0.04342571418359876,1,755,0.001,5340,5339000
5344000,0.5494969802484264,0.0002942864970254268,-0.04283691119402647,1,761,0.001,5344,5343000
5348000,0.5411858279556983,0.0003153055341626549,-0.04125071081519127,1,756,0.001,5348,5347000
5352000,0.5480431643292424,0.0009428234163155981,-0.04017734712362289,1,757,0.001,5352,5351000
5356000,0.4986749543773762,0.0007810668483598706,-0.04233737732097507,1,761,0.001,5356,5355000
5360000,0.5011145553643315,0.003427725236146226,-0.04347623654454946,1,754,0.001,5360,5359000
5364000,0.498393680446483,0.00029694251788646854,-0.04379261614009738,1,752,0.001,5364,5363000
5368000,0.5930651396970924,0.0011342373048059584,-0.04228827099874616,1,767,0.001,5368,5367000
5372000,0.5798234522233982,0.0009408126658449593,-0.04481984610110521,1,772,0.001,5372,5371000
5376000,0.5731630296927863,0.00044747620500167783,-0.04435780758410692,1,751,0.001,5376,5375000
5380000,0.5804393681032182,0.0031499435223358635,-0.04293002305552363,1,757,0.001,5380,5379000
5384000,0.5699873079573488,0.0038136962892469585,-0.045272006884217265,1,753,0.001,5384,5383000
5388000,0.5249559154378514,0.0047677548050970575,-0.04585977702215314,1,770,0.001,5388,5387000
5392000,0.5441856036912412,0.0017251525305492768,-0.04632758489996195,1,767,0.001,5392,5391000
5396000,0.5410666539756839,0.00024115098736625544,-0.04691575197130442,1,764,0.001,5396,5395000
5400000,0.4907873822281256,0.0005375046733647175,-0.04630442925915122,1,750,0.001,5400,5399000
5404000,0.500090385065161,0.00020598450183912075,-0.0447100286372006,1,760,0.001,5404,5403000
5408000,0.6078705356807828,0.0015244842189851666,-0.04474157843738794,1,751,0.001,5408,5407000
5412000,0.45803765911211464,0.0012655387300114643,-0.044433915223926305,1,761,0.001,5412,5411000
5416000,0.4466507832393334,0.00689132870774875,-0.04347030951455236,1,762,0.001,5416,5415000
5420000,0.43611549250949316,0.0013331636569323165,-0.044886773936450484,1,764,0.001,5420,5419000
5424000,0.42324954616432353,0.003064929693236619,-0.044140400908887385,1,753,0.001,5424,5423000
5428000,0.46736907622073887,0.0010781169305445187,-0.04280860100314021,1,755,0.001,5428,5427000
5432000,0.45118869033045156,0.0032681148702414847,-0.04220001384988427,1,764,0.001,5432,5431000
5436000,0.4553014510812043,0.0004327420940613242,-0.04243445779010654,1,754,0.001,5436,5435000
5440000,0.45763416296693693,0.0016108113555803661,-0.04266088195890188,1,756,0.001,5440,5439000
5444000,0.4118301148466863,0.005224233552787427,-0.043133169796317816,1,761,0.001,5444,5443000
5448000,0.41460744325198895,0.004448005879629262,-0.04484972590953112,1,764,0.001,5448,5447000
5452000,0.4075579746593911,0.0009629779313190947,-0.04558846767991781,1,759,0.001,5452,5451000
5456000,0.4049697258099776,0.007130196448010591,-0.04728550975397229,1,753,0.001,5456,5455000
5460000,0.4122493472847993,0.004524543625805024,-0.04866167653724551,1,766,0.001,5460,5459000
5464000,0.41116575539322353,0.0003614869287349845,-0.047463590528815984,1,754,0.001,5464,5463000
5468000,0.3238000117930554,0.0033607452559893487,-0.04599543998017907,1,760,0.001,5468,5467000
5472000,0.3238673621165373,0.003545597839394721,-0.046449921641498804,1,760,0.001,5472,5471000
5476000,0.31426808251296884,0.0011615518778133127,-0.04478235998749733,1,765,0.001,5476,5475000
5480000,0.3080487811497996,0.0018975116050305887,-0.046660234313458206,1,760,0.001,5480,5479000
5484000,0.3520051007394367,0.0024117417306563594,-0.046813323963433504,1,762,0.001,5484,5483000
5488000,0.3478965123827531,0.001194872922310826,-0.046764274805784226,1,759,0.001,5488,5487000
5492000,0.3694579807362859,0.001868738850441415,-0.04703232230246067,1,767,0.001,5492,5491000
5496000,0.369484592389622,0.004845362349360228,-0.05023009428009391,1,763,0.001,5496,5495000
5500000,0.466178181252043,0.001999923664810415,-0.04976742359995842,1,754,0.001,5500,5499000
5504000,0.46452020231200275,0.0011399831723602411,-0.050198046032339336,1,768,0.001,5504,5503000
5508000,0.42519056917132714,0.0006341987828863641,-0.04923717525601387,1,755,0.001,5508,5507000
5512000,0.42322781824429967,0.000595738049737569,-0.048512811500579116,1,757,0.001,5512,5511000
5516000,0.43442875956363447,0.0025930469505396855,-0.04875288181751967,1,759,0.001,5516,5515000
5520000,0.44385512896595075,0.0016642464010685682,-0.050294465828686956,1,765,0.001,5520,5519000
5524000,0.43545247875657317,0.0012576885828763493,-0.051071750584989785,1,762,0.001,5524,5523000
5528000,0.39259954993461116,0.0004103555342795576,-0.04840603065118194,1,758,0.001,5528,5527000
5532000,0.3933621544409149,0.0019342943025480457,-0.046728316228836775,1,754,0.001,5532,5531000
5536000,0.4178504068838578,0.0010074379928990784,-0.04632078878954053,1,766,0.001,5536,5535000
5540000,0.4151637953718365,0.0015882272997167282,-0.04677833955734968,1,769,0.001,5540,5539000
5544000,0.41342050193949587,0.0010420251187143403,-0.04715096608921886,1,768,0.001,5544,5543000
5548000,0.5043108292071491,0.0011969767516605172,-0.046041438572108746,1,759,0.001,5548,5547000
5552000,0.539781529609357,0.00024914923338984987,-0.047371683560311795,1,755,0.001,5552,5551000
5556000,0.5662969757645617,0.005138793325659911,-0.050526287492364645,1,762,0.001,5556,5555000
5560000,0.5696061065141701,0.0008272926612102418,-0.04909616272523999,1,754,0.001,5560,5559000
5564000,0.5697425247835721,0.0014924378097320758,-0.04880963653326034,1,754,0.001,5564,5563000
5568000,0.6067806612699089,0.0037685000644696576,-0.04999061831459403,1,753,0.001,5568,5567000
5572000,0.6081968037529347,0.0006137456108227899,-0.04924417163431644,1,762,0.001,5572,5571000
5576000,0.6049159428881155,0.000874919938503538,-0.049107265759259465,1,759,0.001,5576,5575000
5580000,0.6154653202114503,0.0013336429801583144,-0.05002171750739217,1,761,0.001,5580,5579000
5584000,0.5749955740077454,0.002629261270579323,-0.04997104119509459,1,763,0.001,5584,5583000
5588000,0.5748914359692732,0.0010006005052923782,-0.05106455948203802,1,753,0.001,5588,5587000
5592000,0.5053203849315675,0.000640629017343121,-0.048704159751534463,1,764,0.001,5592,5591000
5596000,0.5106385606913012,0.000847318229154174,-0.04646802990883589,1,752,0.001,5596,5595000
5600000,0.4208077511306449,0.0003687765001344182,-0.04478516792505979,1,762,0.001,5600,5599000
5604000,0.4127956460435018,0.0015726274841675178,-0.04367028005421161,1,761,0.001,5604,5603000
5608000,0.3443815251930873,0.0027751270273571505,-0.04217886780202389,1,751,0.001,5608,5607000
5612000,0.3508318146791431,0.00017143358515006916,-0.04275133684277534,1,765,0.001,5612,5611000
5616000,0.3390889888431285,0.0012021994075228695,-0.044171735264360905,1,753,0.001,5616,5615000
5620000,0.3428219711970729,0.0028209445500090692,-0.04477066224440932,1,762,0.001,5620,5619000
5624000,0.34261701903575215,0.0004732892182580575,-0.043277585741132496,1,754,0.001,5624,5623000
5628000,0.35380787489081916,0.0009453653800563433,-0.04264324241876602,1,764,0.001,5628,5627000
5632000,0.35105163536329187,0.003661320132728593,-0.043892110969871286,1,757,0.001,5632,5631000
5636000,0.3248209557966788,0.00026964583481263086,-0.04267065158486366,1,759,0.001,5636,5635000
5640000,0.32864013101467293,0.004527848030304034,-0.04155167938023806,1,766,0.001,5640,5639000
5644000,0.32954781143390116,0.0010180110826697596,-0.04210522275790572,1,766,0.001,5644,5643000
5648000,0.24620210588105304,0.0004440134244071892,-0.04308423068374395,1,765,0.001,5648,5647000
5652000,0.21057359264824854,0.003863036302761283,-0.042974742788821456,1,764,0.001,5652,5651000
5656000,0.4995476479241955,0.0004656308646078806,-0.041653660155832765,1,761,0.001,5656,5655000
5660000,0.5242914638440538,0.0011965103512396162,-0.041986188616603616,1,770,0.001,5660,5659000
5664000,0.5811205322513926,0.0017039351258598136,-0.04367567792907357,1,757,0.001,5664,5663000
5668000,0.5633790405570721,0.0010576419141734412,-0.045724106412380935,1,768,0.001,5668,5667000
5672000,0.565971470363383,0.00032411423842509913,-0.04748386627063155,1,754,0.001,5672,5671000
5676000,0.5688145299060914,0.0022663678773544075,-0.04818471831083298,1,752,0.001,5676,5675000
5680000,0.5708044768115358,0.0004093459289766379,-0.04741765922307968,1,765,0.001,5680,5679000
5684000,0.5674715699023849,0.0015220117411585989,-0.04621727116405964,1,772,0.001,5684,5683000
5688000,0.5714257361270019,0.0006309111385849471,-0.04666423423588276,1,764,0.001,5688,5687000
5692000,0.5704619604607394,0.0013029917054529667,-0.046699465237557886,1,758,0.001,5692,5691000
5696000,0.5696359459412315,0.0005829775034020546,-0.04661336058750749,1,752,0.001,5696,5695000
5700000,0.5649812735220816,0.0011697455491324264,-0.047763457674533126,1,757,0.001,5700,5699000
5704000,0.5779503311019396,0.0025238443047411892,-0.047578050956130026,1,751,0.001,5704,5703000
5708000,0.5765590349328327,0.0013707042577769982,-0.04736441050842404,1,751,0.001,5708,5707000
5712000,0.5706061892719866,0.0011406222575710372,-0.04609930800646544,1,764,0.001,5712,5711000
5716000,0.5801923292091421,0.0035646899465424393,-0.04542258271574974,1,752,0.001,5716,5715000
5720000,0.5685912277200087,0.0011185319304449013,-0.046372810542583465,1,755,0.001,5720,5719000
5724000,0.5751782194555952,0.0022368536440773874,-0.04569563903287053,1,763,0.001,5724,5723000
5728000,0.562228010782372,0.0022146881384280956,-0.04529650876671076,1,754,0.001,5728,5727000
5732000,0.5797938443905336,0.0012496794642890717,-0.04609316166490316,1,752,0.001,5732,5731000
5736000,0.5808949115623603,0.001569700720823763,-0.04460015130788088,1,758,0.001,5736,5735000
5740000,0.5765900039246611,0.001680793381440699,-0.04497828065231443,1,759,0.001,5740,5739000
5744000,0.5754244651307537,0.0024653084735772805,-0.04623752146214247,1,764,0.001,5744,5743000
5748000,0.5684267061971253,0.0011806161391749472,-0.045030234269797804,1,752,0.001,5748,5747000
5752000,0.5746592033252269,0.0014185508889567868,-0.043538860406726596,1,773,0.001,5752,5751000
5756000,0.24903349184098167,0.00038457301709086586,-0.04298155853152275,1,754,0.001,5756,5755000
5760000,0.252039885004055,0.0024379984427323744,-0.04197520100697875,1,767,0.001,5760,5759000
5764000,0.19408569356007557,0.001296694070988428,-0.04341621556505561,1,766,0.001,5764,5763000
5768000,0.17089442739883112,0.0007266364237233505,-0.041891955222934485,1,752,0.001,5768,5767000
5772000,0.16810241680654875,0.0006751202091615218,-0.04182641055807471,1,756,0.001,5772,5771000
5776000,0.1724572127704757,0.001077126058691698,-0.04224417107924819,1,774,0.001,5776,5775000
5780000,0.15948246005805522,0.004057646230362253,-0.043951489996165036,1,765,0.001,5780,5779000
5784000,0.1839280673815141,0.001996524673208962,-0.04471867142990232,1,756,0.001,5784,5783000
5788000,0.1788128622380176,0.0020128777300697574,-0.0445989674590528,1,762,0.001,5788,5787000
5792000,0.1833942897585644,0.0006127953549679742,-0.04396200135350228,1,770,0.001,5792,5791000
5796000,0.18315219150062056,0.003487072970564646,-0.04456297771632672,1,757,0.001,5796,5795000
5800000,0.17847133167594445,0.0008151993341711592,-0.04366172257065773,1,763,0.001,5800,5799000
5804000,0.16168444229139106,0.0009409121912522861,-0.044353348702192305,1,752,0.001,5804,5803000
5808000,0.16059512432105102,0.0012365684793240468,-0.04420803249627352,1,755,0.001,5808,5807000
5812000,0.1636488318745252,0.0013651741941244023,-0.044570795156061646,1,756,0.001,5812,5811000
5816000,0.1563015401644595,0.0009486416808444878,-0.0432800255715847,1,755,0.001,5816,5815000
5820000,0.177321071104965,0.006778470168753898,-0.04478915434703231,1,763,0.001,5820,5819000
5824000,0.17175875354432182,0.002129157112536868,-0.04326709927991033,1,763,0.001,5824,5823000
5828000,0.25257772443718385,0.0015563796480434645,-0.043291245251894,1,762,0.001,5828,5827000
5832000,0.23657071490854417,0.0005961986422981996,-0.04151710791885853,1,764,0.001,5832,5831000
5836000,0.23957647093919962,0.0004835454969376391,-0.04330224821344018,1,764,0.001,5836,5835000
5840000,0.25080770482902504,0.0023394855931668174,-0.04384019848331809,1,753,0.001,5840,5839000
5844000,0.25131386566878045,0.00202051428527437,-0.04584163891524076,1,758,0.001,5844,5843000
5848000,0.28441052429970826,0.0018518936460038865,-0.04599554382637143,1,758,0.001,5848,5847000
5852000,0.2767579043524375,0.0006591004413441156,-0.04599934911727905,1,763,0.001,5852,5851000
5856000,0.28792963216547135,0.0003984555880135304,-0.04339330185204744,1,761,0.001,5856,5855000
5860000,0.26571652873444096,0.0034018758035412153,-0.041540327921509745,1,760,0.001,5860,5859000
5864000,0.26572360219412694,0.0009767830481817957,-0.041959785606712104,1,756,0.001,5864,5863000
5868000,0.2787883981119939,0.0011704053366361465,-0.04143603030219674,1,771,0.001,5868,5867000
5872000,0.2783778641076566,0.0005200664643330634,-0.040113579235970975,1,759,0.001,5872,5871000
5876000,0.28093831461048835,0.001954965371157479,-0.0408971125818789,1,767,0.001,5876,5875000
5880000,0.28084623187025093,0.0006044165119646815,-0.04008879239112139,1,755,0.001,5880,5879000
5884000,0.2541352848899934,0.004142345362276222,-0.04213032676652074,1,758,0.001,5884,5883000
5888000,0.25491373642021437,0.0006201901987278764,-0.041486168947070835,1,762,0.001,5888,5887000
5892000,0.25046596740083826,0.0007179459261481456,-0.040609716407954695,1,751,0.001,5892,5891000
5896000,0.2527781686385675,0.00598570167474848,-0.04334722690656781,1,760,0.001,5896,5895000
5900000,0.25298901136302465,0.002386146695338379,-0.045067009963095185,1,754,0.001,5900,5899000
5904000,0.25284730367654595,0.003328528943917811,-0.04369329901412129,1,758,0.001,5904,5903000
5908000,0.2875738387925722,0.0030935107070132707,-0.04334374626725912,1,760,0.001,5908,5907000
5912000,0.28465520429141206,0.0023619612744262934,-0.04374040416255593,1,758,0.001,5912,5911000
5916000,0.2828373291449812,0.001875187930910819,-0.04443045051023364,1,755,0.001,5916,5915000
5920000,0.2638519736469306,0.0020746811062160456,-0.04691681082546711,1,762,0.001,5920,5919000
5924000,0.2633296943148127,0.0009410134185410646,-0.048018710106611254,1,767,0.001,5924,5923000
5928000,0.18253764849759035,0.0007859515352675544,-0.04784921584650874,1,757,0.001,5928,5927000
5932000,0.18819888592265438,0.002448702759575389,-0.04845499528944492,1,761,0.001,5932,5931000
5936000,0.19902450710740865,0.001403527884365468,-0.04636697562411427,1,760,0.001,5936,5935000
5940000,0.1881347240440988,0.0013147396634206458,-0.04659096885100007,1,765,0.001,5940,5939000
5944000,0.19497986962159433,0.004850907342514667,-0.04744405005127192,1,764,0.001,5944,5943000
5948000,0.1891351247319515,0.00035496586682375346,-0.04595219807326794,1,763,0.001,5948,5947000
5952000,0.189772382421472,0.0023888605900094064,-0.046337001740932464,1,768,0.001,5952,5951000
5956000,0.23628857216327956,0.0023877086107252374,-0.04552085762098432,1,755,0.001,5956,5955000
5960000,0.2414529564201077,0.0007070307820696005,-0.044702732518315316,1,771,0.001,5960,5959000
5964000,0.2765209348632827,0.0023053173708777806,-0.04513592690974474,1,763,0.001,5964,5963000
5968000,0.25788993770482965,0.00364165387750434,-0.04397655440121889,1,763,0.001,5968,5967000
5972000,0.2697597547681902,0.003567076823355951,-0.0458749253116548,1,757,0.001,5972,5971000
5976000,0.2710034935405851,0.0003042379588488001,-0.0445627198331058,1,752,0.001,5976,5975000
5980000,0.2804072663597217,0.0009251992081377635,-0.04356947093829513,1,769,0.001,5980,5979000
5984000,0.3022576581261799,0.00036916120029588346,-0.042367161873728035,1,756,0.001,5984,5983000
5988000,0.3014306092315422,0.001077771872287295,-0.041844082675874236,1,764,0.001,5988,5987000
5992000,0.3288347186200026,0.0004933823026042373,-0.040273877505213024,1,755,0.001,5992,5991000
5996000,0.3223555373851692,0.003368744876814448,-0.04348681320250034,1,753,0.001,5996,5995000
6000000,0.3919554126703568,0.0031574381276465438,-0.04307161777839064,1,762,0.001,6000,5999000
6004000,0.3887298559275918,0.000905678980375858,-0.041720894511789085,1,755,0.001,6004,6003000
